time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-2.04798109044,4.2531905064,16.2948343187,0.403012855038,0.246932669137,0.0,-2.96766442732,4.81344137321,3.71873719129,0.160223835022,0.0303688045109,0.0,450.38892425078274,451.3071421275263,451.9078341488941,451.79120512043903
2.3400000000000016,-2.23031908761,4.54816501487,16.515595702,0.416253110084,0.251858954115,0.0,-3.11060264783,5.01963580504,3.63913132514,0.179919156083,0.0485061257472,0.0,430.1972186452018,431.7312530777762,430.1218026639437,431.8144436631969
2.4000000000000017,-2.42169060436,4.85624246654,16.7327984047,0.427048800389,0.254959749472,0.0,-3.26861505516,5.24998312578,3.59996793304,0.177490028573,0.0522345378806,0.0,447.98198180388783,448.2866352688297,447.0925224541023,446.92530516649913
2.4600000000000017,-2.62155000792,5.17656141175,16.9438277651,0.440070843347,0.262665357051,0.0,-3.39394253321,5.42782775439,3.43388157672,0.193205043247,0.027581685518,0.0,404.11611032732037,401.8885761691783,401.4762593117042,402.9360834857675
2.520000000000002,-2.8307039394,5.51030312075,17.150397828,0.451668340764,0.266666310969,0.0,-3.57803068894,5.69716204834,3.45025997898,0.193441275855,0.00956000016566,0.0,472.08689750801767,470.69399816871095,470.43559161940095,470.4880504579478
2.580000000000002,-3.04975325653,5.85838114308,17.3537952258,0.463650211923,0.267748848101,0.0,-3.7237013978,5.90586414983,3.32902114805,0.185421603451,0.000453547132847,0.0,424.49657858949706,423.7141256410045,425.792942128568,425.1433742683075
2.640000000000002,-3.27838654407,6.22042562364,17.5524885427,0.477293430003,0.268095243948,0.0,-3.89728673666,6.16270190537,3.29279221139,0.201644244582,-0.00705050335305,0.0,458.13522317710886,457.53808554255596,457.1728124226625,458.4981314932227
2.700000000000002,-3.51684403204,6.5970234777,17.7469267561,0.492271651087,0.267660502356,0.0,-4.05121079086,6.39109197146,3.18754170237,0.219070523414,-0.00806451313868,0.0,435.73465537299455,435.6499678823579,435.014464544784,436.5148370373458
2.760000000000002,-3.76504618065,6.98833796073,17.9365382603,0.506904762444,0.268017708558,0.0,-4.22207335523,6.65311288415,3.13148370234,0.231289470493,-0.0193822917468,0.0,457.43811791534864,456.53586822009544,455.3302553199069,456.35493122422815
2.820000000000002,-4.02376258857,7.39594757283,18.1234030625,0.520958977282,0.271298533072,0.0,-4.40184131976,6.93407594322,3.09570416901,0.234848702647,0.00254109501159,0.0,465.62031521787424,467.33280947512065,467.6362603321786,467.9643277029497
